477,J6,AQJ873,K87,86,AK75,T6,J6532,97,T843,94,Q9,AQJT3,Q92,K52,AT4,K542
478,AJT94,K94,QT6,98,876,7,AK753,KQ76,32,AQ32,98,AJ542,KQ5,JT865,J42,T3
479,Q5,8653,KQ63,Q54,T6,QJ2,A9542,A62,KJ987432,AK4,-,T7,A,T97,JT87,KJ983
480,J83,A,Q932,AKJ86,AK54,Q754,74,T74,T7,KJ632,AT86,52,Q962,T98,KJ5,Q93
481,765,A6,K62,J7532,AJ432,KQ43,A,Q86,KT98,J872,87,A94,Q,T95,QJT9543,KT
482,QT5,A6,QJT5,9753,AJ863,Q97,432,Q4,K972,KT5,A86,K82,4,J8432,K97,AJT6
483,J83,AK843,5,K964,T962,T65,K4,AQ87,Q54,QJ72,AT82,J3,AK7,9,QJ9763,T52
484,K,Q987532,J9,QT7,AQ6,6,87643,A864,J98432,4,QT2,KJ3,T75,AKJT,AK5,952
485,K3,AJ84,A74,Q843,8,K6,Q985,AJT972,JT754,532,K2,K65,AQ962,QT97,JT63,-
486,Q62,J5,J985,AQ96,3,AT9863,AKQ74,2,KT98,K4,T3,K8743,AJ754,Q72,62,JT5
487,A87,65,KJ853,732,KJ96,J843,2,KT64,T5,AT92,QT97,AQJ,Q432,KQ7,A64,985
488,K9543,K98,J7,KJT,AQ82,Q3,T865,Q92,-,AJT7652,Q4,7543,JT76,4,AK932,A86
489,A,AJ9875,QT4,542,T65,62,A6,AQJ873,KQJ43,Q4,KJ872,K,9872,KT3,953,T96
490,632,AJT64,Q54,72,98,Q73,AKT87,QJ5,AT5,852,J6,AKT84,KQJ74,K9,932,963
491,854,KT,A42,K9853,972,J9753,K86,T4,AKQT3,862,J,QJ72,J6,AQ4,QT9753,A6
492,K8,AQJ85,KQ8,AQ5,AQ65,742,953,K83,9432,T3,AJT2,J96,JT7,K96,764,T742
493,K763,963,KT4,K52,A95,KQT74,2,T986,Q2,J82,AJ973,QJ4,JT84,A5,Q865,A73
494,KJ862,2,JT97,AT2,A97,A9543,-,Q7653,54,QJT86,K52,K84,QT3,K7,AQ8643,J9
495,J,J862,AJ,AJ8643,932,974,Q754,KT2,AQ876,AKQ,98,975,KT54,T53,KT632,Q
496,A52,J8643,AQJ2,9,9876,A5,653,AT82,KT4,KT97,87,Q743,QJ3,Q2,KT94,KJ65
497,Q3,9764,JT93,J93,85,K853,AK75,K74,T9,AQJ2,Q62,T862,AKJ7642,T,84,AQ5
498,AJT,AT75,J862,63,7,J92,QT3,AK9872,98632,Q3,A9,QT54,KQ54,K864,K754,J
499,Q96,8,K85,AKT543,43,KQT53,AQJT6,2,J72,A62,43,QJ976,AKT85,J974,972,8
500,K3,J87,KQ853,Q83,T962,K54,AT,A942,AJ754,AT3,J72,T6,Q8,Q962,964,KJ75
501,T632,Q9653,QJ2,9,-,J8742,K98,Q8652,AKJ754,K,A63,AJ3,Q98,AT,T754,KT74
502,KQJT3,Q,A73,J852,642,J432,T8642,9,A7,AT85,QJ5,AK74,985,K976,K9,QT63
503,Q4,7,QJ,AKQ97653,J952,KJ92,K72,T2,KT6,QT8654,963,4,A873,A3,AT854,J8
504,K2,T32,QT53,J754,AJ873,A754,9,QT9,T54,KJ9,A87642,6,Q96,Q86,KJ,AK832
505,J962,AQT763,4,K4,T,54,J98732,A852,AK875,K2,AKT65,T,Q43,J98,Q,QJ9763
506,JT6,T72,A86,QJ72,Q987532,J3,K7,T4,K,AKQ85,T9,AK983,A4,964,QJ5432,65
507,Q654,752,K9654,5,J9,AJ983,JT873,9,32,KQT64,Q2,KQ73,AKT87,-,A,AJT8642
508,Q93,K754,64,J763,KJ765,Q32,AJT92,-,AT42,AJT9,Q,T982,8,86,K8753,AKQ54
509,AQ875,4,KJ764,96,J43,AK98,T85,JT5,KT2,QT75,A93,872,96,J632,Q2,AKQ43
510,T432,A6,92,KQJT2,AQJ7,83,653,9873,9,Q742,AKJT87,54,K865,KJT95,Q4,A6
511,K875,KJ986,A3,QT,2,A432,KQJT4,AK4,964,5,9865,87653,AQJT3,QT7,72,J92
512,7532,K73,J7,9752,6,QT86,A984,Q864,AQ984,J942,KQ5,J,KJT,A5,T632,AKT3
513,KJ8,AQ86,A62,KT5,AQT94,53,JT53,42,7653,JT2,Q7,A973,2,K974,K984,QJ86
514,A97,JT,T53,AQ864,84,Q98762,KJ4,K5,KQJ2,A5,A982,J97,T653,K43,Q76,T32
515,AT,KQJ7,K96,AJT5,982,T82,Q732,Q62,753,94,AJ54,K943,KQJ64,A653,T8,87
516,T863,QJ,87,K6543,Q42,854,AK43,QT2,J95,632,QJ962,AJ,AK7,AKT97,T5,987
517,KQ6,-,K872,AK9852,A8543,653,QT,T73,J2,AKQ42,953,J64,T97,JT987,AJ64,Q
518,T832,AK2,Q82,953,AKJ74,743,KJ3,J6,Q965,QT6,A74,QT8,-,J985,T965,AK742
519,984,T8,K74,KT972,QJ32,J754,AT93,8,KT75,AK6,J62,543,A6,Q932,Q85,AQJ6
520,76,742,Q542,AT76,KQJT985,A83,7,Q5,A3,965,KJ9,K9832,42,KQJT,AT863,J4
521,QT63,JT82,J654,T,J4,AQ64,KQ98,Q64,A72,3,A72,KJ8732,K985,K975,T3,A95
522,Q,85,98542,AQT64,AT7,QJ64,Q6,K852,K8432,T7,J7,J973,J965,AK932,AKT3,-
523,432,AJ865,T2,T87,Q9765,9432,Q863,-,AJ,KQT7,AKJ7,QJ5,KT8,-,954,AK96432
524,T92,KJ54,986,KT2,A83,Q9,Q53,AJ863,QJ4,A632,AK42,74,K765,T87,JT7,Q95
525,K76,82,KT85,KT94,J5,QT973,AQ92,J5,A93,J5,J7643,A72,QT842,AK64,-,Q863
526,AK65,KT852,AJT5,-,T,A973,K9,KQT764,7,QJ,8742,AJ9832,QJ98432,64,Q63,5
527,Q6,J96,JT84,A975,92,AQ,K95,QJ6432,AT87,KT5432,Q2,T,KJ543,87,A763,K8
528,93,K97,Q96,AJ543,KQ5,832,KJT84,T6,AJ874,AJ6,532,KQ,T62,QT54,A7,9872
529,AKT9,Q965,KQ3,T2,Q765,J432,95,765,82,K7,T742,AKQ43,J43,AT8,AJ86,J98
530,QJ9,AQT6543,T8,K,A842,K92,K543,Q5,7,87,Q762,AJ8764,KT653,J,AJ9,T932
531,AKJT9,2,A74,A942,Q5,KQT643,Q,K763,74,A7,K96532,JT8,8632,J985,JT8,Q5
532,AQT6,KT752,KJ7,8,J7432,-,A982,KT64,K85,A864,653,AQ5,9,QJ93,QT4,J9732
533,62,KT64,87,AQ864,KQJT9,A83,92,T53,A7,J92,AKJ653,97,8543,Q75,QT4,KJ2
534,J9763,Q,J2,QT872,K2,JT63,KQ64,953,T54,A952,AT95,64,AQ8,K874,873,AKJ
535,A64,J92,KJ64,A82,K83,A865,T8753,4,97,Q7,92,KQJT975,QJT52,KT43,AQ,63
536,AQ6,Q4,7632,K863,92,AKT2,KJ5,J752,JT83,985,A,AQT94,K754,J763,QT984,-
537,T62,6,KT876,QT96,A743,Q872,J,8532,K98,AT94,A532,AK,QJ5,KJ53,Q94,J74
538,AKQ3,Q7,A852,A64,65,A82,QJ64,KQ85,J87,KT95,T73,T32,T942,J643,K9,J97
539,A973,QJ3,K65,AKJ,KJT42,A9842,Q82,-,Q85,5,AT,QT76532,6,KT76,J9743,984
540,852,QT,Q62,QJ843,AT643,K8752,-,K65,KQ7,J64,KT73,A92,J9,A93,AJ9854,T7
541,Q3,AKQJ85,QT,J94,KJ9,962,52,KQT73,872,73,J8643,A85,AT654,T4,AK97,62
542,J92,Q832,862,643,AKT65,5,KQT94,J8,Q87,AKT764,3,KT7,43,J9,AJ75,AQ952
543,KJ,T764,J2,K9872,T,QJ953,KQT96,63,87542,A8,54,JT54,AQ963,K2,A873,AQ
544,A3,KJ2,A964,AKQ5,QT75,65,KJ872,86,96,AQT943,3,T972,KJ842,87,QT5,J43
545,QJ72,JT2,Q2,QT64,83,K97,K8764,852,KT9,A5,AT53,KJ73,A654,Q8643,J9,A9
546,QT7,A85,Q7,AQ754,J2,92,KJ85432,62,9865,T76,AT96,K9,AK43,KQJ43,-,JT83
547,97,J72,KQJ986,K4,QJ5,864,A74,AT85,A62,T953,532,Q72,KT843,AKQ,T,J963
548,QT95,T42,872,Q93,42,AK86,AQJ6,765,AKJ83,73,K54,T84,76,QJ95,T93,AKJ2
549,AJT65,QJ,832,QJT,74,632,JT4,K8763,32,A987,A975,954,KQ98,KT54,KQ6,A2
550,K9762,A62,K76,97,AT854,-,AQ4,KJ654,-,Q8543,JT832,QT8,QJ3,KJT97,95,A32
551,J4,T76,KQJT2,K53,AT2,AK,987,AJT94,K76,Q9542,A653,8,Q9853,J83,4,Q762
552,T6,AT7542,J4,KJ2,KJ93,8,8653,QT97,AQ7,KQ63,KQT7,53,8542,J9,A92,A864
553,AT5,Q5,AK8432,KJ,K976,J74,Q7,AQ83,Q43,T632,T5,7654,J82,AK98,J96,T92
554,95,653,75,AQT963,T42,92,AT632,872,AKQJ3,KJ4,QJ9,54,876,AQT87,K84,KJ
555,Q,J9842,KQ2,T976,K65,A765,J6,KJ54,AT94,KQT,98543,A,J8732,3,AT7,Q832
556,KT643,AK5,A63,T6,Q9,86,98542,8752,AJ52,JT73,T7,QJ3,87,Q942,KQJ,AK94
557,95,8642,A95,T754,62,AKT3,32,AK963,KQT874,9,KJ64,QJ,AJ3,QJ75,QT87,82
558,KT52,A32,T6,AK96,7,QJ754,975,J832,QJ64,T98,Q832,Q5,A983,K6,AKJ4,T74
559,Q943,62,AQJT64,K,J2,AKQT9543,87,J,T875,J8,532,A732,AK6,7,K9,QT98654
560,J742,AK,KT64,KT3,K3,9643,Q932,J97,T986,85,A875,Q85,AQ5,QJT72,J,A642
561,JT2,J6,AT4,KQJT8,965,82,KQ852,754,KQ43,KT975,96,A6,A87,AQ43,J73,932
562,Q2,AQ984,A983,32,KJT93,75,KQ54,96,A6,KJ2,J76,AKQT7,8754,T63,T2,J854
563,AJ43,J83,J98,852,Q72,Q9,A532,KJ97,T986,7,KQT764,T3,K5,AKT6542,-,AQ64
564,873,7,KQJ95432,8,KT64,AQ543,A6,94,Q5,J62,87,KQJ653,AJ92,KT98,T,AT72
565,Q932,J43,964,K42,A64,AKQ5,T87,Q87,K85,972,AJ532,95,JT7,T86,KQ,AJT63
566,62,KT6,QT9753,52,A73,874,K2,AK964,KQJ984,A3,A,QJT3,T5,QJ952,J864,87
567,T982,T832,T96,97,QJ43,AKQ54,A53,6,K5,J96,874,AQJ85,A76,7,KQJ2,KT432
568,Q98543,Q872,K6,7,AK6,J9,A82,AT832,2,AT5,QJ9754,QJ9,JT7,K643,T3,K654
569,J742,K54,6,Q8742,K5,AQJT7,QJ84,AT,T3,9863,A93,J653,AQ986,2,KT752,K9
570,Q63,AK,QJT3,A983,KT,Q732,2,KQ7652,J94,986,A98654,4,A8752,JT54,K7,JT
571,Q43,AKJ42,765,T4,KJT6,QT3,432,852,875,975,QJT8,K96,A92,86,AK9,AQJ73
572,3,AKQ9843,Q73,K9,AQJ5,J2,J94,AJ87,T7,6,A652,QT6432,K98642,T75,KT8,5
573,AT542,KJ9,J6,932,9873,QT5,T8432,5,KJ6,87,75,AKJ876,Q,A6432,AKQ9,QT4
574,QJ,AJT9864,32,T3,T9865,Q72,KT9,K9,A32,-,QJ85,AQJ874,K74,K53,A764,652
575,AK972,-,J8754,K53,-,KJ97652,QT,T874,QJT8654,-,K3,AQJ6,3,AQT843,A962,92
576,KQJT7,K96,K7,AQ4,96,AT74,QJ,JT652,4,QJ2,AT9832,K73,A8532,853,654,98
577,J,A8,KT9864,JT94,82,Q964,QJ2,AKQ2,A76543,J2,7,8753,KQT9,KT753,A53,6
578,753,AKQJ,952,A73,QJT6,98,87,QJ854,AK,763,AKQT4,962,9842,T542,J63,KT
579,QJT52,85,K6,Q654,A7,AJ,AQJ9875,T9,K943,T4,3,AJ8732,86,KQ97632,T42,K
580,AJT952,2,A7,QJ74,7,JT7653,92,A852,6,KQ98,KQ86543,3,KQ843,A4,JT,KT96
581,T765,862,K,AT743,K32,Q754,853,952,A94,J3,QJ9742,J6,QJ8,AKT9,AT6,KQ8
582,97543,A432,A76,4,J8,7,Q832,AKQ983,A,KQJT965,JT4,J2,KQT62,8,K95,T765
583,-,JT83,AK65,JT754,762,AQ65,JT32,A6,T953,K74,Q84,982,AKQJ84,92,97,KQ3
584,Q73,Q6,T86,AJ642,T96542,A9832,5,K,K,JT5,AQ3,QT9753,AJ8,K74,KJ9742,8
585,KQT4,T2,K9,T9532,AJ72,84,J653,AQ7,96,AQJ93,AQ842,6,853,K765,T7,KJ84
586,Q542,742,4,AQ972,KJ9763,T53,5,K64,AT8,KQ8,QJT98,53,-,AJ96,AK7632,JT8
587,J74,T94,KJ863,A2,T98,QJ83,942,KT3,KQ32,AK76,AQ,974,A65,52,T75,QJ865
588,J8653,92,AKT8,A8,QT,Q76,J95,KJ965,AK2,K843,7432,T7,974,AJT5,Q6,Q432
589,A7432,AQ7,AT82,K,Q5,JT86542,Q,A64,J,93,J97643,JT52,KT986,K,K5,Q9873
590,J9,QT4,Q987,KJT4,T752,7,JT6,AQ986,K3,J863,AK432,32,AQ864,AK952,5,75
591,J98732,KQT2,-,Q74,-,9764,A965,J9852,AKT64,AJ,KT42,A6,Q5,853,QJ873,KT3
592,53,A42,K83,98653,K96,98,A962,A742,A742,QJT53,Q74,K,QJT8,K76,JT5,QJT
593,AQ97,842,65,KQJ9,2,KQ75,Q87,T8742,KJT,93,AKT932,65,86543,AJT6,J4,A3
594,T976,Q75,AJ,Q832,KQJ,AT62,T632,J4,54,KJ93,K84,AT76,A832,84,Q975,K95
595,Q987,KJ4,AT63,K3,A532,Q9872,J7,J8,JT64,5,K2,AT9742,K,AT63,Q9854,Q65
596,A54,65,Q97,JT952,Q86,874,K654,843,T,AQJT32,J832,Q7,KJ9732,K9,AT,AK6
597,J82,K6542,-,KQJ42,AQT63,QJT,4,T653,94,873,A987652,9,K75,A9,KQJT3,A87
598,QT5,QJT872,K32,5,J43,6,QJT4,QJ942,A2,AK954,A876,A8,K9876,3,95,KT763
599,97542,K74,AT932,-,AQJ6,5,QJ5,JT732,T,QJ863,876,A654,K83,AT92,K4,KQ98
600,T9,J42,K97,AJ965,8754,QT3,T432,32,QJ,K865,AQ,KQT84,AK632,A97,J865,7
601,AJ874,KQ3,62,A84,T95,J742,98,9653,KQ632,T86,K54,J7,-,A95,AQJT73,KQT2
602,82,QJ8632,J7,652,KJ9765,A,T64,A43,Q,T7,K932,KQJ987,AT43,K954,AQ85,T
603,JT,J976,Q3,AQ864,A8543,Q432,-,J753,K,AK85,AT86542,2,Q9762,T,KJ97,KT9
604,QT97,QJ9,74,AQ73,K64,652,A3,K9842,J53,AK73,95,JT65,A82,T84,KQJT862,-
605,A42,KT952,Q97,63,Q975,AQJ6,AJT,T7,T83,7,8432,AQJ52,KJ6,843,K65,K984
606,AJ97,Q5,J72,JT84,3,AKT32,Q643,AQ5,52,J976,AK5,K632,KQT864,84,T98,97
607,95,T7,AKJT96,972,T8643,852,42,K64,AKQ7,K6,Q85,QT85,J2,AQJ943,73,AJ3
608,AQ753,T765,94,Q8,K8,A82,Q8,KT9742,JT92,3,AJT2,AJ65,64,KQJ94,K7653,3
609,J96,J2,96532,AT5,A432,96,AJ8,QJ72,KT87,AK8,KT4,K64,Q5,QT7543,Q7,983
610,AKJ6,A743,J73,A9,5,KJT86,A8,KJT82,QT983,92,QT4,Q43,742,Q5,K9652,765
611,62,JT765,AKJ5,Q3,AT,A32,943,AT962,KQ85,Q9,Q876,J75,J9743,K84,T2,K84
612,K865,J62,Q6,J753,9432,KT85,K943,A,JT7,AQ743,T72,62,AQ,9,AJ85,KQT984
613,K8532,754,AJ,KT8,AQ74,QT,Q73,AQ95,J96,AJ632,K654,6,T,K98,T982,J7432
614,A32,7643,KQ32,A9,T95,KJT,65,T8754,KQJ7,92,JT98,Q32,864,AQ85,A74,KJ6
615,Q95,AJ754,-,KQ865,K86,QT9832,T54,2,AT43,-,KQJ72,JT94,J72,K6,A9863,A73
616,AT93,AK8,A83,K43,642,972,J642,T86,Q87,QT654,QT975,-,KJ5,J3,K,AQJ9752
617,62,K72,A76,QJ932,QT73,QT4,K952,K8,AJ85,AJ96,43,T64,K94,853,QJT8,A75
618,A9,Q6,QJT852,Q75,T5,AJ874,964,A98,KQJ8763,K952,3,J,42,T3,AK7,KT6432
619,AKJ8,AKJ,A8,JT87,Q74,T92,Q76,Q543,3,753,KJ942,AK96,T9652,Q864,T53,2
620,J653,7,AKQ97,AJ9,74,AJ9842,842,K7,AQ982,65,JT,8542,KT,KQT3,653,QT63
621,J6,AK8762,QJ95,8,-,QT5,T764,AQJ953,97432,-,K82,KT764,AKQT85,J943,A3,2
622,T95,8,J2,KQ76432,AJ32,KQ9542,AQ5,-,K84,763,9873,A85,Q76,AJT,KT64,JT9
623,874,AK874,96,T73,KT6,QJT95,K52,J5,52,62,AQJ87,AQ94,AQJ93,3,T43,K862
624,T93,QT976,T975,9,AQ84,K53,Q8,AJT3,KJ7,2,KJ6,KQ8752,652,AJ84,A432,64
625,QJ65,KJ8,QT64,54,AT2,743,J32,QJT7,973,QT5,A98,A832,K84,A962,K75,K96
626,QT,AJ7,KJT75,Q73,A52,QT98,Q94,A96,98763,643,A8,KT8,KJ4,K52,632,J542
627,KQ8,76,A98543,84,T95,AQJ52,QJ,KQJ,AJ64,K94,KT,A632,732,T83,762,T975
628,AQJ6,QJ95,A76,J9,83,T76432,84,AQ7,K74,AK8,Q532,K52,T952,-,KJT9,T8643
629,AJT62,K,K54,QJT4,5,T5432,AJ62,AK3,KQ9,AJ87,73,9876,8743,Q96,QT98,52
630,AT75,J7,AQT9,KJ4,J63,KT943,J42,T6,982,Q6,K75,Q9852,KQ4,A852,863,A73
631,KJ75432,A3,A52,A,AQ6,6,K974,Q7632,T,KJ87,JT83,K984,98,QT9542,Q6,JT5
632,AKQJT8,2,A42,874,63,QT98,KJ85,K95,2,AKJ753,QT76,J2,9754,64,93,AQT63
633,6,QJ754,J8732,J9,3,K9863,AK54,A84,J8752,T2,T9,T653,AKQT94,A,Q6,KQ72
634,QT974,K54,A3,T63,J86,AJ8,JT954,Q5,53,Q963,Q862,KJ8,AK2,T72,K7,A9742
635,AKQ743,T5,KJ5,A7,T9652,Q963,73,K3,J8,A2,AT86,QT542,-,KJ874,Q942,J986
636,AQJT85,A43,J43,7,-,KQJ9765,KQ76,65,972,T2,A985,QT82,K643,8,T2,AKJ943
637,KT62,93,J74,J976,Q85,865,KT8,AQT5,AJ7,AQT72,A63,K2,943,KJ4,Q952,843
638,QT73,T3,KT8,KQT7,864,K9852,A74,J8,AJ,AJ,J9652,6532,K952,Q764,Q3,A94
639,KT942,J6,Q54,KT3,-,Q854,K9763,A984,Q7653,72,AJ82,J6,AJ8,AKT93,T,Q752
640,QJ6,43,76542,AT8,K854,Q962,AQ,653,T72,AJ87,KJ9,942,A93,KT5,T83,KQJ7
641,AJ5,AJ4,J743,AKQ,K3,KT87,852,J743,QT864,Q953,T9,52,972,62,AKQ6,T986
642,AQJT842,4,QJ9,KT,6,QJ975,8752,AQ5,K73,AK8,T43,9842,95,T632,AK6,J763
643,Q84,AKQT9,Q54,A3,K97,7653,AT76,54,JT5,J82,J83,KQJ9,A632,4,K92,T8762
644,T42,JT54,753,JT7,9853,63,A942,Q93,KQ,Q987,QT86,K62,AJ76,AK2,KJ,A854
645,653,KT3,AJT985,9,98,A87642,-,K8764,AKT,Q,Q764,AQJT2,QJ742,J95,K32,53
646,Q,KQJ8,QJ75,A873,KJT,A543,63,J964,6542,T962,K2,Q52,A9873,7,AT984,KT
647,642,AQ972,95,Q76,KQ,T5,KT83,AKJT4,JT953,K84,Q2,932,A87,J63,AJ764,85
648,Q975,K874,KQ3,K8,A3,AQ,JT864,J954,JT4,J652,92,A732,K862,T93,A75,QT6
649,Q986,Q,KJ,QT8765,5432,T632,5,K942,KJ7,AJ98,AT874,J,AT,K754,Q9632,A3
650,94,AQ74,QT874,J2,QJT532,K8,A6,Q94,K76,J965,95,AT85,A8,T32,KJ32,K763
651,AJ,Q9732,K73,T92,K874,T864,6,KQ84,Q3,5,AQ982,AJ653,T9652,AKJ,JT54,7
652,KQJ2,J5,Q8,T9732,8653,T632,T,K864,A,A74,AKJ9632,AJ,T974,KQ98,754,Q5
653,K5,98,QJ3,AKJ962,-,J7543,T6542,T87,J9732,KT6,K98,43,AQT864,AQ2,A7,Q5
654,J2,AQJ74,87652,8,A843,T62,K,QJ653,Q9,K93,AJ94,T972,KT765,85,QT3,AK4
655,732,KQ32,Q5,7643,A65,T5,KJ6432,A9,T94,A8764,T87,KT,KQJ8,J9,A9,QJ852
656,T9,65432,T953,96,KJ432,K98,-,KQ752,765,JT,KQ72,T843,AQ8,AQ7,AJ864,AJ
657,Q876,94,KJ954,97,KJ,JT862,762,K42,AT3,AKQ3,Q3,AQ53,9542,75,AT8,JT86
658,QJT6,-,KQ632,8532,9842,KJ6432,8,T6,K73,AT987,J74,J9,A5,Q5,AT95,AKQ74
659,643,K8,AK4,96542,JT952,2,QJ932,A8,AQ,A7653,T5,KJT3,K87,QJT94,876,Q7
660,QT52,5,K985,Q862,K98764,A942,T,A3,3,KJ863,J743,T74,AJ,QT7,AQ62,KJ95
661,65,A543,T9,AKJ72,J84,KJ62,AJ2,643,QT732,97,Q875,85,AK9,QT8,K643,QT9
662,93,9654,Q953,QT9,AQT7654,K2,T6,87,J8,AQJ873,J7,AJ3,K2,T,AK842,K6542
663,AKQT92,72,9,AQ43,73,AQT3,QT87,982,8654,K94,K632,T7,J,J865,AJ54,KJ65
664,QJ953,Q983,2,754,74,K,AKQ9873,AT6,AKT86,765,J,J832,2,AJT42,T654,KQ9
665,KJT7,A43,AJ,K863,9853,T2,643,T942,Q642,Q865,KQ92,Q,A,KJ97,T875,AJ75
666,Q87,A9864,Q974,2,AJ5432,J,T82,954,KT6,532,KJ6,KQJ8,9,KQT7,A53,AT763
667,T87,J842,864,AK2,KQ9532,AT3,952,4,AJ,K9,KT3,QJ9753,64,Q765,AQJ7,T86
668,AQT8543,KJ4,QT3,-,J2,9872,J65,AQ87,96,AQ3,A972,KJ42,K7,T65,K84,T9653
669,AQJT86,5,J2,K862,975,A863,63,A954,32,KQJ42,AQ4,J73,K4,T97,KT9875,QT
670,842,J,A632,J6432,JT653,2,T754,T95,AK,T653,KQJ9,A87,Q97,AKQ9874,8,KQ
671,QT974,T9,875,QJ8,J863,7,KT94,K632,K2,Q62,QJ2,A9754,A5,AKJ8543,A63,T
672,863,KJ53,972,T74,AJT2,QT82,J,AK83,Q95,964,AQ864,Q2,K74,A7,KT53,J965
673,764,J543,AK765,9,A983,8,983,A6432,KQ2,KQT962,T4,75,JT5,A7,QJ2,KQJT8
674,J42,AQJT3,3,J986,AKT7,K82,J854,73,653,97,AKT76,Q42,Q98,654,Q92,AKT5
675,AKT86532,7,A3,K8,J97,QT42,KQ42,T3,-,AJ963,T9765,J92,Q4,K85,J8,AQ7654
676,AK,Q654,QJ72,A72,9753,AJT8,-,JT985,42,932,K98643,KQ,QJT86,K7,AT5,643
677,5,9853,AK642,A84,KT963,JT742,T,Q5,AQJ8,Q6,J7,KJT76,742,AK,Q9853,932
678,Q9542,864,874,J8,T7,AKQ,KJ53,AK42,AKJ863,J5,Q,7653,-,T9732,AT962,QT9
679,KQJ53,KT742,8,Q5,AT7,AQ6,53,KJ742,9842,953,AQT4,83,6,J8,KJ9762,AT96
680,KQ42,-,A874,AK743,A,KQT9753,QJ6,52,J987,A84,T52,T98,T653,J62,K93,QJ6
681,KQ752,83,A3,Q863,T,654,765,KJ7542,AJ98,KT9,QT4,AT9,643,AQJ72,KJ982,-
682,AKJ3,Q5,AKJ9,T93,T4,AKJT963,Q2,K6,Q95,42,T76,QJ742,8762,87,8543,A85
683,T74,Q87,KT765,J2,6,T93,AJ83,Q9764,AKQ95,42,942,T53,J832,AKJ65,Q,AK8
684,J95,JT5,K984,AT7,Q6,Q643,Q765,Q82,T72,AK87,T3,6543,AK843,92,AJ2,KJ9
685,QT98,J762,J963,6,K65,KT983,A75,K7,A74,AQ,QT82,QJT4,J32,54,K4,A98532
686,Q9542,62,T753,J2,KT6,KQ9,9864,Q43,AJ,AT54,K,KT9865,873,J873,AQJ2,A7
687,QT652,3,A983,742,3,AQ862,QJT62,AT,AJ94,9754,-,QJ853,K87,KJT,K754,K96
688,AT954,5,K98,KQ74,86,AK8642,QJ,AT3,Q732,9,T6543,J96,KJ,QJT73,A72,852
689,JT42,K,QT93,9732,A9853,Q8753,5,A8,K7,J964,J764,K64,Q6,AT2,AK82,QJT5
690,KT82,K4,JT8,K943,J4,QJ5,AK3,J8765,Q97,A8632,Q942,T,A653,T97,765,AQ2
691,-,9853,765,AKT854,J9832,AK7,Q,Q632,KQT6,J4,AK9843,J,A754,QT62,JT2,97
692,KQ752,Q84,AK4,32,83,AJ95,765,K974,A,T3,QT93,AQJT65,JT964,K762,J82,8
693,QJT,Q9542,A642,2,K4,T8,85,KQT7643,A6532,AKJ,Q73,85,987,763,KJT9,AJ9
694,T92,KT42,T873,A3,J4,J76,KQ96,Q765,AKQ76,8,A54,KJT2,853,AQ953,J2,984
695,-,AQT63,J652,A632,AQ94,92,KQ7,KJ94,87632,J87,T3,QT5,KJT5,K54,A984,87
696,K32,K862,AKJ7,65,A976,Q7,Q653,J32,Q4,AJT94,T84,Q98,JT85,53,92,AKT74
697,AT9872,QT,T43,62,53,82,KQ875,T754,QJ,43,J962,KQJ98,K64,AKJ9765,A,A3
698,A6,AT43,AJT64,J9,QT2,962,Q85,KQT7,KJ953,K7,K9,A654,874,QJ85,732,832
699,JT92,A53,JT2,A83,AQ8643,Q4,Q85,J6,5,J876,AK93,K975,K7,KT92,764,QT42
700,J,KT6,864,K86532,9652,9,K953,AQT9,KQ43,AQ842,J7,74,AT87,J753,AQT2,J
701,K52,AJ7,KQJ652,9,JT3,K932,A83,Q75,94,T8654,T,AJT84,AQ876,Q,974,K632
702,AJ3,KQ2,T64,JT75,875,J986,A873,94,94,A73,KQ92,AKQ3,KQT62,T54,J5,862
703,T965,J4,KJ85,A94,AJ8,AKQ976,QT4,2,K742,853,A973,K5,Q3,T2,62,QJT8763
704,AQ43,Q98,A7432,K,K762,T76543,-,JT6,J98,AJ,KQT8,A853,T5,K2,J965,Q9742
705,765,K6,AJT9,KJ93,KJ84,AJ7,876542,-,AT32,QT32,KQ,QT6,Q9,9854,3,A87542
706,K873,T54,T76,QJ2,96542,A986,4,AT9,-,K732,A952,86543,AQJT,QJ,KQJ83,K7
707,932,AQ97,KQ5,AK5,Q,KJ86,AJ8,QJT96,8765,T2,9632,843,AKJT4,543,T74,72
708,K87,T962,KJT74,6,AJ52,KQJ754,-,972,QT4,A,AQ85,AQ843,963,83,9632,KJT5
709,9875,Q2,J4,AK975,A,JT8654,T2,Q863,T63,AK93,K8653,T,KQJ42,7,AQ97,J42
710,KJT85,A6,83,KQ43,7,8532,KT2,J7652,Q2,KQJT94,A9,A98,A9643,7,QJ7654,T
711,954,K873,T83,AJ7,AK3,JT64,J6,K643,QT8762,Q52,74,Q8,J,A9,AKQ952,T952
712,8,QT8764,T76,AJ8,32,AK952,KQ532,K,K95,3,J94,QT9762,AQJT764,J,A8,543
713,KJT732,62,2,AT94,Q5,Q543,KT965,Q5,86,AJ7,AQ74,J632,A94,KT98,J83,K87
714,AQ85,A,AQJ53,753,KT973,KJ3,T84,A6,64,8754,9,KJT942,J2,QT962,K762,Q8
715,AKJ32,J43,K2,984,Q954,AQ92,85,K52,T87,76,AQT976,76,6,KT85,J43,AQJT3
